Datum;Gemeentecode;Aantal
2020-04-03;809;17
2020-04-03;815;6
2020-04-03;820;12
2020-04-03;823;9
2020-04-03;824;10
2020-04-03;826;25
2020-04-03;828;93
2020-04-03;840;5
2020-04-03;845;15
2020-04-03;847;19
2020-04-03;848;20
2020-04-03;851;8
2020-04-03;852;8
2020-04-03;855;135
2020-04-03;856;80
2020-04-03;858;10
2020-04-03;861;14
2020-04-03;865;27
2020-04-03;866;3
2020-04-03;867;15
2020-04-03;873;4
2020-04-03;879;14
2020-04-03;880;11
2020-04-03;882;27
2020-04-03;888;10
2020-04-03;889;11
2020-04-03;893;3
2020-04-03;899;23
2020-04-03;907;11
2020-04-03;917;72
2020-04-03;928;33
2020-04-03;935;87
2020-04-03;938;8
2020-04-03;944;3
2020-04-03;946;24
2020-04-03;957;33
2020-04-03;965;13
2020-04-03;971;25
2020-04-03;981;6
2020-04-03;983;80
2020-04-03;984;23
2020-04-03;986;8
2020-04-03;988;33
2020-04-03;994;8
2020-04-03;995;30
2020-04-03;1507;33
2020-04-03;1509;4
2020-04-03;1525;8
2020-04-03;1581;13
2020-04-03;1586;2
2020-04-03;1598;6
2020-04-03;1621;20
2020-04-03;1640;38
2020-04-03;1641;15
2020-04-03;1652;59
2020-04-03;1655;9
2020-04-03;1658;7
2020-04-03;1659;25
2020-04-03;1667;6
2020-04-03;1669;18
2020-04-03;1674;15
2020-04-03;1676;7
2020-04-03;1680;1
2020-04-03;1681;2
2020-04-03;1684;6
2020-04-03;1685;23
2020-04-03;1690;2
2020-04-03;1696;5
2020-04-03;1699;1
2020-04-03;1700;6
2020-04-03;1701;3
2020-04-03;1702;15
2020-04-03;1705;18
2020-04-03;1706;41
2020-04-03;1708;8
2020-04-03;1709;7
2020-04-03;1711;23
2020-04-03;1714;4
2020-04-03;1719;14
2020-04-03;1721;68
2020-04-03;1723;10
2020-04-03;1724;7
2020-04-03;1728;11
2020-04-03;1729;10
2020-04-03;1730;6
2020-04-03;1731;4
2020-04-03;1734;42
2020-04-03;1735;10
2020-04-03;1740;26
2020-04-03;1742;13
2020-04-03;1771;18
2020-04-03;1773;6
2020-04-03;1774;15
2020-04-03;1783;29
2020-04-03;1842;3
2020-04-03;1859;1
2020-04-03;1876;1
2020-04-03;1883;63
2020-04-03;1884;5
2020-04-03;1891;1
2020-04-03;1892;12
2020-04-03;1894;117
2020-04-03;1895;1
2020-04-03;1896;21
2020-04-03;1900;13
2020-04-03;1901;4
2020-04-03;1903;25
2020-04-03;1904;20
2020-04-03;1911;22
2020-04-03;1916;9
2020-04-03;1924;32
2020-04-03;1926;10
2020-04-03;1930;23
2020-04-03;1931;28
2020-04-03;1940;11
2020-04-03;1942;15
2020-04-03;1945;21
2020-04-03;1948;134
2020-04-03;1949;4
2020-04-03;1950;4
2020-04-03;1952;4
2020-04-03;1954;28
2020-04-03;1955;4
2020-04-03;1959;21
2020-04-03;1960;17
2020-04-03;1961;15
2020-04-03;1963;42
2020-04-03;1966;5
2020-04-03;1969;10
2020-04-03;1970;4
2020-04-03;1978;13
2020-04-04;3;2
2020-04-04;10;4
2020-04-04;14;13
2020-04-04;34;72
2020-04-04;47;1
2020-04-04;50;5
2020-04-04;72;2
2020-04-04;74;9
2020-04-04;80;25
2020-04-04;85;1
2020-04-04;86;5
2020-04-04;90;5
2020-04-04;98;2
2020-04-04;106;7
2020-04-04;109;7
2020-04-04;114;9
2020-04-04;118;7
2020-04-04;119;4
2020-04-04;141;13
2020-04-04;147;13
2020-04-04;148;10
2020-04-04;150;26
2020-04-04;153;34
2020-04-04;158;9
2020-04-04;160;10
2020-04-04;163;6
2020-04-04;164;10
2020-04-04;166;39
2020-04-04;168;6
2020-04-04;171;8
2020-04-04;173;10
2020-04-04;175;6
2020-04-04;177;18
2020-04-04;180;4
2020-04-04;183;9
2020-04-04;184;14
2020-04-04;189;2
2020-04-04;193;35
2020-04-04;197;1
2020-04-04;200;26
2020-04-04;202;39
2020-04-04;203;9
2020-04-04;209;15
2020-04-04;213;6
2020-04-04;214;6
2020-04-04;216;18
2020-04-04;221;3
2020-04-04;222;6
2020-04-04;225;16
2020-04-04;226;5
2020-04-04;228;34
2020-04-04;230;4
2020-04-04;232;11
2020-04-04;233;12
2020-04-04;243;8
2020-04-04;244;6
2020-04-04;246;20
2020-04-04;252;12
2020-04-04;262;5
2020-04-04;263;11
2020-04-04;267;17
2020-04-04;268;88
2020-04-04;269;9
2020-04-04;273;1
2020-04-04;274;11
2020-04-04;275;28
2020-04-04;277;1
2020-04-04;281;24
2020-04-04;285;7
2020-04-04;289;8
2020-04-04;293;4
2020-04-04;294;1
2020-04-04;296;33
2020-04-04;297;10
2020-04-04;299;24
2020-04-04;301;10
2020-04-04;302;19
2020-04-04;303;15
2020-04-04;307;34
2020-04-04;308;7
2020-04-04;310;16
2020-04-04;312;5
2020-04-04;313;2
2020-04-04;317;1
2020-04-04;321;13
2020-04-04;327;5
2020-04-04;331;12
2020-04-04;335;11
2020-04-04;339;3
2020-04-04;340;3
2020-04-04;342;14
2020-04-04;344;111
2020-04-04;345;9
2020-04-04;351;5
2020-04-04;352;7
2020-04-04;353;23
2020-04-04;355;20
2020-04-04;356;21
2020-04-04;358;7
2020-04-04;361;33
2020-04-04;362;37
2020-04-04;363;306
2020-04-04;370;4
2020-04-04;373;11
2020-04-04;375;9
2020-04-04;376;5
2020-04-04;377;4
2020-04-04;383;12
2020-04-04;384;4
2020-04-04;385;14
2020-04-04;388;14
2020-04-04;392;34
2020-04-04;394;39
2020-04-04;396;18
2020-04-04;397;8
2020-04-04;398;22
2020-04-04;399;7
2020-04-04;400;7
2020-04-04;402;17
2020-04-04;405;18
2020-04-04;406;13
2020-04-04;415;3
2020-04-04;416;11
2020-04-04;417;7
2020-04-04;420;10
2020-04-04;431;5
2020-04-04;432;1
2020-04-04;437;4
2020-04-04;439;47
2020-04-04;441;12
2020-04-04;448;2
2020-04-04;450;3
2020-04-04;451;9
2020-04-04;453;17
2020-04-04;457;5
2020-04-04;473;7
2020-04-04;479;70
2020-04-04;482;5
2020-04-04;484;37
2020-04-04;489;21
2020-04-04;498;1
2020-04-04;501;7
2020-04-04;502;23
2020-04-04;503;25
2020-04-04;505;45
2020-04-04;512;10
2020-04-04;513;21
2020-04-04;518;121
2020-04-04;523;1
2020-04-04;530;7
2020-04-04;531;3
2020-04-04;532;13
2020-04-04;534;5
2020-04-04;537;12
2020-04-04;542;4
2020-04-04;546;19
2020-04-04;547;6
2020-04-04;553;4
2020-04-04;556;10
2020-04-04;569;6
2020-04-04;575;9
2020-04-04;579;5
2020-04-04;589;16
2020-04-04;590;3
2020-04-04;597;24
2020-04-04;599;172
2020-04-04;603;14
2020-04-04;606;23
2020-04-04;610;3
2020-04-04;613;5
2020-04-04;614;5
2020-04-04;622;18
2020-04-04;626;7
2020-04-04;627;7
2020-04-04;629;2
2020-04-04;632;28
2020-04-04;637;25
2020-04-04;638;2
2020-04-04;642;11
2020-04-04;654;3
2020-04-04;664;8
2020-04-04;668;9
2020-04-04;677;4
2020-04-04;678;1
2020-04-04;687;13
2020-04-04;703;4
2020-04-04;715;15
2020-04-04;716;30
2020-04-04;717;3
2020-04-04;718;6
2020-04-04;736;17
2020-04-04;737;3
2020-04-04;743;8
2020-04-04;744;1
2020-04-04;748;14
2020-04-04;753;24
2020-04-04;755;27
2020-04-04;756;13
2020-04-04;757;11
2020-04-04;758;126
2020-04-04;762;44
2020-04-04;765;4
2020-04-04;766;11
2020-04-04;770;18
2020-04-04;772;87
2020-04-04;777;31
2020-04-04;779;9
2020-04-04;784;15
2020-04-04;785;20
2020-04-04;786;14
2020-04-04;788;14
2020-04-04;794;54
2020-04-04;796;81
2020-04-04;797;31
2020-04-04;798;6
2020-04-04;809;17
2020-04-04;815;7
2020-04-04;820;12
2020-04-04;823;9
2020-04-04;824;10
2020-04-04;826;25
2020-04-04;828;96
2020-04-04;840;5
2020-04-04;845;15
2020-04-04;847;20
2020-04-04;848;22
2020-04-04;851;8
2020-04-04;852;9
2020-04-04;855;139
2020-04-04;856;81
2020-04-04;858;10
2020-04-04;861;15
2020-04-04;865;27
2020-04-04;866;3
2020-04-04;867;17
2020-04-04;873;4
2020-04-04;879;14
2020-04-04;880;12
2020-04-04;882;27
2020-04-04;888;10
2020-04-04;889;11
2020-04-04;893;3
2020-04-04;899;24
2020-04-04;907;11
2020-04-04;917;74
2020-04-04;928;34
2020-04-04;935;93
2020-04-04;938;9
2020-04-04;944;3
2020-04-04;946;24
2020-04-04;957;36
2020-04-04;965;14
2020-04-04;971;26
2020-04-04;981;6
2020-04-04;983;83
2020-04-04;984;25
2020-04-04;986;9
2020-04-04;988;34
2020-04-04;994;8
2020-04-04;995;31
2020-04-04;1507;34
2020-04-04;1509;4
2020-04-04;1525;10
2020-04-04;1581;15
2020-04-04;1586;3
2020-04-04;1598;6
2020-04-04;1621;20
2020-04-04;1640;41
2020-04-04;1641;16
2020-04-04;1652;61
2020-04-04;1655;9
2020-04-04;1658;7
2020-04-04;1659;27
2020-04-04;1667;7
2020-04-04;1669;18
2020-04-04;1674;15
2020-04-04;1676;8
2020-04-04;1680;1
2020-04-04;1681;2
2020-04-04;1684;6
2020-04-04;1685;23
2020-04-04;1690;2
2020-04-04;1696;5
2020-04-04;1699;1
2020-04-04;1700;7
2020-04-04;1701;3
2020-04-04;1702;15
2020-04-04;1705;19
2020-04-04;1706;44
2020-04-04;1708;8
2020-04-04;1709;7
2020-04-04;1711;23
2020-04-04;1714;4
2020-04-04;1719;14
2020-04-04;1721;69
2020-04-04;1723;11
2020-04-04;1724;9
2020-04-04;1728;12
2020-04-04;1729;10
2020-04-04;1730;7
2020-04-04;1731;6
2020-04-04;1734;43
2020-04-04;1735;10
2020-04-04;1740;27
2020-04-04;1742;15
2020-04-04;1771;18
2020-04-04;1773;6
2020-04-04;1774;16
2020-04-04;1783;32
2020-04-04;1842;3
2020-04-04;1859;1
2020-04-04;1876;1
2020-04-04;1883;65
2020-04-04;1884;5
2020-04-04;1891;2
2020-04-04;1892;12
2020-04-04;1894;117
2020-04-04;1895;1
2020-04-04;1896;22
2020-04-04;1900;13
2020-04-04;1901;5
2020-04-04;1903;29
2020-04-04;1904;20
2020-04-04;1911;23
2020-04-04;1916;11
2020-04-04;1924;33
2020-04-04;1926;11
2020-04-04;1930;23
2020-04-04;1931;29
2020-04-04;1940;12
2020-04-04;1942;16
2020-04-04;1945;23
2020-04-04;1948;142
2020-04-04;1949;5
2020-04-04;1950;4
2020-04-04;1952;4
2020-04-04;1954;29
2020-04-04;1955;4
2020-04-04;1959;21
2020-04-04;1960;18
2020-04-04;1961;16
2020-04-04;1963;49
2020-04-04;1966;5
2020-04-04;1969;10
2020-04-04;1970;4
2020-04-04;1978;14
2020-04-05;3;2
2020-04-05;10;5
2020-04-05;14;13
2020-04-05;34;77
2020-04-05;47;1
2020-04-05;50;6
2020-04-05;72;2
2020-04-05;74;10
2020-04-05;80;26
2020-04-05;85;1
2020-04-05;86;5
2020-04-05;90;6
2020-04-05;98;2
2020-04-05;106;7
2020-04-05;109;7
2020-04-05;114;9
2020-04-05;118;7
2020-04-05;119;4
2020-04-05;141;14
2020-04-05;147;13
2020-04-05;148;10
2020-04-05;150;26
2020-04-05;153;37
2020-04-05;158;10
2020-04-05;160;10
2020-04-05;163;6
2020-04-05;164;11
2020-04-05;166;39
2020-04-05;168;6
2020-04-05;171;8
2020-04-05;173;11
2020-04-05;175;6
2020-04-05;177;18
2020-04-05;180;4
2020-04-05;183;9
2020-04-05;184;14
2020-04-05;189;2
2020-04-05;193;35
2020-04-05;197;1
2020-04-05;200;28
2020-04-05;202;40
2020-04-05;203;9
2020-04-05;209;15
2020-04-05;213;6
2020-04-05;214;7
2020-04-05;216;19
2020-04-05;221;4
2020-04-05;222;6
2020-04-05;225;16
2020-04-05;226;5
2020-04-05;228;37
2020-04-05;230;5
2020-04-05;232;11
2020-04-05;233;12
2020-04-05;243;8
2020-04-05;244;6
2020-04-05;246;20
2020-04-05;252;12
2020-04-05;262;5
2020-04-05;263;12
2020-04-05;267;18
2020-04-05;268;89
2020-04-05;269;10
2020-04-05;273;1
2020-04-05;274;11
2020-04-05;275;28
2020-04-05;277;1
2020-04-05;281;26
2020-04-05;285;7
2020-04-05;289;8
2020-04-05;293;4
2020-04-05;294;1
2020-04-05;296;33
2020-04-05;297;13
2020-04-05;299;26
2020-04-05;301;10
2020-04-05;302;20
2020-04-05;303;15
2020-04-05;307;36
2020-04-05;308;7
2020-04-05;310;17
2020-04-05;312;6
2020-04-05;313;3
2020-04-05;317;1
2020-04-05;321;15
2020-04-05;327;5
2020-04-05;331;12
2020-04-05;335;11
2020-04-05;339;3
2020-04-05;340;3
2020-04-05;342;14
2020-04-05;344;120
2020-04-05;345;12
2020-04-05;351;6
2020-04-05;352;8
2020-04-05;353;25
2020-04-05;355;23
2020-04-05;356;22
2020-04-05;358;7
2020-04-05;361;34
2020-04-05;362;37
2020-04-05;363;323
2020-04-05;370;4
2020-04-05;373;11
2020-04-05;375;10
2020-04-05;376;5
2020-04-05;377;4
2020-04-05;383;12
2020-04-05;384;4
2020-04-05;385;14
2020-04-05;388;14
2020-04-05;392;35
2020-04-05;394;41
2020-04-05;396;18
2020-04-05;397;8
2020-04-05;398;22
2020-04-05;399;7
2020-04-05;400;8
2020-04-05;402;17
2020-04-05;405;18
2020-04-05;406;13
2020-04-05;415;3
2020-04-05;416;12
2020-04-05;417;7
2020-04-05;420;10
2020-04-05;431;5
2020-04-05;432;1
2020-04-05;437;4
2020-04-05;439;47
2020-04-05;441;13
2020-04-05;448;3
2020-04-05;450;3
2020-04-05;451;9
2020-04-05;453;18
2020-04-05;457;5
2020-04-05;473;7
2020-04-05;479;71
2020-04-05;482;5
2020-04-05;484;38
2020-04-05;489;21
2020-04-05;498;1
2020-04-05;501;7
2020-04-05;502;23
2020-04-05;503;27
2020-04-05;505;46
2020-04-05;512;11
2020-04-05;513;22
2020-04-05;518;130
2020-04-05;523;1
2020-04-05;530;8
2020-04-05;531;3
2020-04-05;532;13
2020-04-05;534;5
2020-04-05;537;12
2020-04-05;542;4
2020-04-05;546;19
2020-04-05;547;6
2020-04-05;553;4
2020-04-05;556;10
2020-04-05;569;6
2020-04-05;575;9
2020-04-05;579;5
2020-04-05;589;18
2020-04-05;590;3
2020-04-05;597;26
2020-04-05;599;181
2020-04-05;603;14
2020-04-05;606;24
2020-04-05;610;4
2020-04-05;613;5
2020-04-05;614;5
2020-04-05;622;20
2020-04-05;626;7
2020-04-05;627;8
2020-04-05;629;2
2020-04-05;632;31
2020-04-05;637;28
2020-04-05;638;2
2020-04-05;642;11
2020-04-05;654;3
2020-04-05;664;8
2020-04-05;668;11
2020-04-05;677;4
2020-04-05;678;1
2020-04-05;687;13
2020-04-05;703;4
2020-04-05;715;15
2020-04-05;716;30
2020-04-05;717;3
2020-04-05;718;6
2020-04-05;736;18
2020-04-05;737;3
2020-04-05;743;8
2020-04-05;744;1
2020-04-05;748;14
2020-04-05;753;24
2020-04-05;755;27
2020-04-05;756;14
2020-04-05;757;11
2020-04-05;758;126
2020-04-05;762;44
2020-04-05;765;4
2020-04-05;766;11
2020-04-05;770;18
2020-04-05;772;87
2020-04-05;777;31
2020-04-05;779;9
2020-04-05;784;15
2020-04-05;785;21
2020-04-05;786;14
2020-04-05;788;14
2020-04-05;794;54
2020-04-05;796;84
2020-04-05;797;32
2020-04-05;798;6
2020-04-05;809;19
2020-04-05;815;7
2020-04-05;820;12
2020-04-05;823;9
2020-04-05;824;10
2020-04-05;826;25
2020-04-05;828;100
2020-04-05;840;6
2020-04-05;845;17
2020-04-05;847;20
2020-04-05;848;22
2020-04-05;851;8
2020-04-05;852;9
2020-04-05;855;144
2020-04-05;856;82
2020-04-05;858;10
2020-04-05;861;15
2020-04-05;865;27
2020-04-05;866;3
2020-04-05;867;17
2020-04-05;873;4
2020-04-05;879;14
2020-04-05;880;12
2020-04-05;882;29
2020-04-05;888;10
2020-04-05;889;11
2020-04-05;893;4
2020-04-05;899;25
2020-04-05;907;12
2020-04-05;917;80
2020-04-05;928;36
2020-04-05;935;99
2020-04-05;938;10
2020-04-05;944;3
2020-04-05;946;25
2020-04-05;957;37
2020-04-05;965;14
2020-04-05;971;28
2020-04-05;981;7
2020-04-05;983;85
2020-04-05;984;29
2020-04-05;986;9
2020-04-05;988;37
2020-04-05;994;10
2020-04-05;995;32
2020-04-05;1507;34
2020-04-05;1509;4
2020-04-05;1525;11
2020-04-05;1581;16
2020-04-05;1586;4
2020-04-05;1598;6
2020-04-05;1621;22
2020-04-05;1640;46
2020-04-05;1641;17
2020-04-05;1652;61
2020-04-05;1655;9
2020-04-05;1658;7
2020-04-05;1659;27
2020-04-05;1667;7
2020-04-05;1669;19
2020-04-05;1674;15
2020-04-05;1676;8
2020-04-05;1680;1
2020-04-05;1681;2
2020-04-05;1684;7
2020-04-05;1685;25
2020-04-05;1690;2
2020-04-05;1696;5
2020-04-05;1699;1
2020-04-05;1700;8
2020-04-05;1701;3
2020-04-05;1702;15
2020-04-05;1705;21
2020-04-05;1706;44
2020-04-05;1708;8
2020-04-05;1709;7
2020-04-05;1711;25
2020-04-05;1714;4
2020-04-05;1719;14
2020-04-05;1721;70
2020-04-05;1723;11
2020-04-05;1724;9
2020-04-05;1728;12
2020-04-05;1729;10
2020-04-05;1730;7
2020-04-05;1731;6
2020-04-05;1734;43
2020-04-05;1735;12
2020-04-05;1740;28
2020-04-05;1742;16
2020-04-05;1771;18
2020-04-05;1773;6
2020-04-05;1774;16
2020-04-05;1783;33
2020-04-05;1842;3
2020-04-05;1859;1
2020-04-05;1876;1
2020-04-05;1883;68
2020-04-05;1884;5
2020-04-05;1891;2
2020-04-05;1892;12
2020-04-05;1894;118
2020-04-05;1895;1
2020-04-05;1896;22
2020-04-05;1900;13
2020-04-05;1901;5
2020-04-05;1903;32
2020-04-05;1904;22
2020-04-05;1911;23
2020-04-05;1916;12
2020-04-05;1924;35
2020-04-05;1926;13
2020-04-05;1930;24
2020-04-05;1931;32
2020-04-05;1940;12
2020-04-05;1942;16
2020-04-05;1945;25
2020-04-05;1948;144
2020-04-05;1949;6
2020-04-05;1950;5
2020-04-05;1952;4
2020-04-05;1954;32
2020-04-05;1955;5
2020-04-05;1959;21
2020-04-05;1960;21
2020-04-05;1961;16
2020-04-05;1963;49
2020-04-05;1966;5
2020-04-05;1969;11
2020-04-05;1970;4
2020-04-05;1978;14
2020-04-06;3;2
2020-04-06;10;5
2020-04-06;14;13
2020-04-06;34;77
2020-04-06;47;1
2020-04-06;50;6
2020-04-06;72;2
2020-04-06;74;10
2020-04-06;80;29
2020-04-06;85;1
2020-04-06;86;5
2020-04-06;90;6
2020-04-06;98;2
2020-04-06;106;7
2020-04-06;109;9
2020-04-06;114;9
2020-04-06;118;9
2020-04-06;119;4
2020-04-06;141;15
2020-04-06;147;13
2020-04-06;148;12
2020-04-06;150;28
2020-04-06;153;39
2020-04-06;158;10
2020-04-06;160;10
2020-04-06;163;6
2020-04-06;164;11
2020-04-06;166;40
2020-04-06;168;6
2020-04-06;171;8
2020-04-06;173;11
2020-04-06;175;6
2020-04-06;177;19
2020-04-06;180;4
2020-04-06;183;9
2020-04-06;184;16
2020-04-06;189;2
2020-04-06;193;38
2020-04-06;197;1
2020-04-06;200;28
2020-04-06;202;44
2020-04-06;203;9
2020-04-06;209;15
2020-04-06;213;6
2020-04-06;214;7
2020-04-06;216;20
2020-04-06;221;4
2020-04-06;222;6
2020-04-06;225;16
2020-04-06;226;6
2020-04-06;228;41
2020-04-06;230;6
2020-04-06;232;11
2020-04-06;233;12
2020-04-06;243;8
2020-04-06;244;7
2020-04-06;246;22
2020-04-06;252;13
2020-04-06;262;5
2020-04-06;263;12
2020-04-06;267;17
2020-04-06;268;94
2020-04-06;269;11
2020-04-06;273;1
2020-04-06;274;11
2020-04-06;275;28
2020-04-06;277;1
2020-04-06;279;2
2020-04-06;281;28
2020-04-06;285;7
2020-04-06;289;9
2020-04-06;293;5
2020-04-06;294;1
2020-04-06;296;33
2020-04-06;297;13
2020-04-06;299;27
2020-04-06;301;11
2020-04-06;302;20
2020-04-06;303;15
2020-04-06;307;36
2020-04-06;308;7
2020-04-06;310;18
2020-04-06;312;6
2020-04-06;313;3
2020-04-06;317;1
2020-04-06;321;16
2020-04-06;327;6
2020-04-06;331;15
2020-04-06;335;11
2020-04-06;339;3
2020-04-06;340;3
2020-04-06;342;14
2020-04-06;344;131
2020-04-06;345;14
2020-04-06;351;6
2020-04-06;352;8
2020-04-06;353;26
2020-04-06;355;25
2020-04-06;356;24
2020-04-06;358;8
2020-04-06;361;35
2020-04-06;362;38
2020-04-06;363;330
2020-04-06;370;4
2020-04-06;373;15
2020-04-06;375;10
2020-04-06;376;5
2020-04-06;377;5
2020-04-06;383;12
2020-04-06;384;4
2020-04-06;385;14
2020-04-06;388;14
2020-04-06;392;36
2020-04-06;394;41
2020-04-06;396;19
2020-04-06;397;8
2020-04-06;398;22
2020-04-06;399;7
2020-04-06;400;8
2020-04-06;402;17
2020-04-06;405;21
2020-04-06;406;13
2020-04-06;415;3
2020-04-06;416;13
2020-04-06;417;7
2020-04-06;420;10
2020-04-06;431;5
2020-04-06;432;1
2020-04-06;437;4
2020-04-06;439;47
2020-04-06;441;14
2020-04-06;448;3
2020-04-06;450;3
2020-04-06;451;10
2020-04-06;453;18
2020-04-06;457;5
2020-04-06;473;7
2020-04-06;479;71
2020-04-06;482;5
2020-04-06;484;40
2020-04-06;489;21
2020-04-06;498;1
2020-04-06;501;7
2020-04-06;502;23
2020-04-06;503;27
2020-04-06;505;49
2020-04-06;512;11
2020-04-06;513;23
2020-04-06;518;139
2020-04-06;523;1
2020-04-06;530;8
2020-04-06;531;3
2020-04-06;532;15
2020-04-06;534;5
2020-04-06;537;12
2020-04-06;542;5
2020-04-06;546;24
2020-04-06;547;6
2020-04-06;553;4
2020-04-06;556;11
2020-04-06;569;7
2020-04-06;575;11
2020-04-06;579;5
2020-04-06;589;20
2020-04-06;590;3
2020-04-06;597;27
2020-04-06;599;198
2020-04-06;603;14
2020-04-06;606;27
2020-04-06;610;5
2020-04-06;613;5
2020-04-06;614;5
2020-04-06;622;22
2020-04-06;626;7
2020-04-06;627;9
2020-04-06;629;4
2020-04-06;632;33
2020-04-06;637;28
2020-04-06;638;2
2020-04-06;642;11
2020-04-06;654;4
2020-04-06;664;8
2020-04-06;668;11
2020-04-06;677;4
2020-04-06;678;1
2020-04-06;687;13
2020-04-06;703;4
2020-04-06;715;16
2020-04-06;716;30
2020-04-06;717;3
2020-04-06;718;7
2020-04-06;736;21
2020-04-06;737;3
2020-04-06;743;8
2020-04-06;744;1
2020-04-06;748;15
2020-04-06;753;24
2020-04-06;755;27
2020-04-06;756;14
2020-04-06;757;11
2020-04-06;758;127
2020-04-06;762;44
2020-04-06;765;4
2020-04-06;766;11
2020-04-06;770;18
2020-04-06;772;87
2020-04-06;777;31
2020-04-06;779;9
2020-04-06;784;15
2020-04-06;785;21
2020-04-06;786;14
2020-04-06;788;15
2020-04-06;794;54
2020-04-06;796;87
2020-04-06;797;32
2020-04-06;798;6
2020-04-06;809;19
2020-04-06;815;7
2020-04-06;820;12
2020-04-06;823;9
2020-04-06;824;10
2020-04-06;826;25
2020-04-06;828;100
2020-04-06;840;6
2020-04-06;845;18
2020-04-06;847;20
2020-04-06;848;22
2020-04-06;851;8
2020-04-06;852;9
2020-04-06;855;144
2020-04-06;856;82
2020-04-06;858;10
2020-04-06;861;15
2020-04-06;865;29
2020-04-06;866;3
2020-04-06;867;18
2020-04-06;873;4
2020-04-06;879;14
2020-04-06;880;12
2020-04-06;882;30
2020-04-06;888;11
2020-04-06;889;13
2020-04-06;893;4
2020-04-06;899;25
2020-04-06;907;12
2020-04-06;917;83
2020-04-06;928;38
2020-04-06;935;106
2020-04-06;938;10
2020-04-06;944;4
2020-04-06;946;25
2020-04-06;957;37
2020-04-06;965;15
2020-04-06;971;31
2020-04-06;981;7
2020-04-06;983;95
2020-04-06;984;32
2020-04-06;986;11
2020-04-06;988;40
2020-04-06;994;12
2020-04-06;995;32
2020-04-06;1507;36
2020-04-06;1509;5
2020-04-06;1525;11
2020-04-06;1581;17
2020-04-06;1586;4
2020-04-06;1598;6
2020-04-06;1621;22
2020-04-06;1640;46
2020-04-06;1641;18
2020-04-06;1652;61
2020-04-06;1655;9
2020-04-06;1658;7
2020-04-06;1659;27
2020-04-06;1667;7
2020-04-06;1669;21
2020-04-06;1674;15
2020-04-06;1676;9
2020-04-06;1680;1
2020-04-06;1681;2
2020-04-06;1684;7
2020-04-06;1685;25
2020-04-06;1690;2
2020-04-06;1696;5
2020-04-06;1699;1
2020-04-06;1700;8
2020-04-06;1701;3
2020-04-06;1702;15
2020-04-06;1705;21
2020-04-06;1706;44
2020-04-06;1708;8
2020-04-06;1709;7
2020-04-06;1711;27
2020-04-06;1714;5
2020-04-06;1719;14
2020-04-06;1721;70
2020-04-06;1723;13
2020-04-06;1724;9
2020-04-06;1728;12
2020-04-06;1729;12
2020-04-06;1730;7
2020-04-06;1731;6
2020-04-06;1734;45
2020-04-06;1735;12
2020-04-06;1740;29
2020-04-06;1742;16
2020-04-06;1771;18
2020-04-06;1773;7
2020-04-06;1774;16
2020-04-06;1783;36
2020-04-06;1842;3
2020-04-06;1859;1
2020-04-06;1876;1
2020-04-06;1883;71
2020-04-06;1884;5
2020-04-06;1891;2
2020-04-06;1892;13
2020-04-06;1894;118
2020-04-06;1895;1
2020-04-06;1896;22
2020-04-06;1900;13
2020-04-06;1901;5
2020-04-06;1903;36
2020-04-06;1904;23
2020-04-06;1911;24
2020-04-06;1916;12
2020-04-06;1924;37
2020-04-06;1926;14
2020-04-06;1930;25
2020-04-06;1931;33
2020-04-06;1940;12
2020-04-06;1942;16
2020-04-06;1945;25
2020-04-06;1948;144
2020-04-06;1949;6
2020-04-06;1950;5
2020-04-06;1952;4
2020-04-06;1954;34
2020-04-06;1955;5
2020-04-06;1959;22
2020-04-06;1960;23
2020-04-06;1961;19
2020-04-06;1963;51
2020-04-06;1966;5
2020-04-06;1969;11
2020-04-06;1970;4
2020-04-06;1978;14
2020-04-07;3;2
2020-04-07;10;5
2020-04-07;14;14
2020-04-07;34;80
2020-04-07;47;1
2020-04-07;50;6
2020-04-07;72;2
2020-04-07;74;10
2020-04-07;80;29
2020-04-07;85;1
2020-04-07;86;5
2020-04-07;90;6
2020-04-07;98;2
2020-04-07;106;9
2020-04-07;109;9
2020-04-07;114;12
2020-04-07;118;9
2020-04-07;119;5
2020-04-07;141;15
2020-04-07;147;13
2020-04-07;148;13
2020-04-07;150;29
2020-04-07;153;39
2020-04-07;158;11
2020-04-07;160;12
2020-04-07;163;6
2020-04-07;164;12
2020-04-07;166;42
2020-04-07;168;6
2020-04-07;171;8
2020-04-07;173;11
2020-04-07;175;7
2020-04-07;177;20
2020-04-07;180;4
2020-04-07;183;10
2020-04-07;184;16
2020-04-07;189;2
2020-04-07;193;38
2020-04-07;197;1
2020-04-07;200;30
2020-04-07;202;46
2020-04-07;203;10
2020-04-07;209;17
2020-04-07;213;7
2020-04-07;214;7
2020-04-07;216;20
2020-04-07;221;4
2020-04-07;222;7
2020-04-07;225;16
2020-04-07;226;7
2020-04-07;228;42
2020-04-07;230;6
2020-04-07;232;13
2020-04-07;233;14
2020-04-07;243;10
2020-04-07;244;7
2020-04-07;246;22
2020-04-07;252;14
2020-04-07;262;5
2020-04-07;263;12
2020-04-07;267;18
2020-04-07;268;98
2020-04-07;269;13
2020-04-07;273;2
2020-04-07;274;12
2020-04-07;275;28
2020-04-07;277;1
2020-04-07;279;2
2020-04-07;281;28
